smiles,ppbr_az,MW,LogP,TPSA
SMILES_58,66.30901166480069,448.81033723736397,-0.6228155651803287,62.13400157342421
SMILES_59,42.75589435972377,271.3495444572159,0.8341161786407165,24.920375383446377
SMILES_60,94.63290099387946,297.8120722019196,2.5795255158138315,71.72583891819292
SMILES_61,26.096884798153596,387.2345588099342,2.630032203149098,53.9525215128828
SMILES_62,62.73721206700947,375.0615370772978,2.5616239493328288,69.32498723967397
SMILES_63,61.137793866013176,241.72181314193452,2.3110389991783897,-7.9182150879676
SMILES_64,28.157472188228404,423.0480138521821,0.3434632990744597,11.639004498095563
SMILES_65,41.16876245140273,399.1437373822245,1.425812656531708,92.09647905431113
SMILES_66,36.54736194399708,359.57723176059795,5.130798575671383,99.25981220474199
SMILES_67,17.24990600204893,292.5551464360359,4.865210628335518,89.52894544388191
SMILES_68,47.729521263154396,295.25962404264504,4.040313208219292,117.65264162554001
SMILES_69,38.666225302184145,317.80231866982297,3.881104687273203,60.20789043748521
SMILES_70,17.831736006715936,204.49848647594575,4.628560634517885,57.74791769906508
SMILES_71,44.98800454177615,335.6804706543348,0.9825694725142193,8.03775845716656
SMILES_72,42.18439682587392,438.1312244491699,3.059271060162508,19.681399570379323
SMILES_73,13.136567765945973,436.4008308817426,0.9835191288354713,-29.589132280834303
SMILES_74,13.118754191801084,298.1063051595902,1.014753954422508,28.74798956713026
SMILES_75,64.75073798456974,457.04915999980904,3.662516887944494,-32.048413109163675
SMILES_76,70.65808047171039,549.649500998239,4.704150790444576,77.83381598022929
SMILES_77,94.11804199089048,305.217171121089,2.6510715580394315,53.59396039926584
SMILES_78,8.700469046109982,416.0666177075385,5.968200777977103,-30.915923623863154
SMILES_79,11.786149237825349,91.09090410401285,3.381211788681966,33.35477077427813
SMILES_80,5.1818128467911,201.603859899981,1.6017860416502794,108.8679467821975
SMILES_81,53.22284307569301,350.0233132266872,1.0438886066273902,35.60168472074897
SMILES_82,62.27466142952265,229.2593631229773,4.832636671532489,5.057016972670266
SMILES_83,40.35234519321577,564.3122249194694,3.231226408331667,-22.492579425683424
SMILES_84,79.79022209611327,405.76676560262086,4.216885280705068,-21.447631435536106
SMILES_85,68.66994360038001,446.24148115439436,-1.7843338688158352,58.745298874960056
SMILES_86,98.584042094686,336.80709532233544,3.4404096618244893,24.81445821863394
SMILES_87,13.789498329967865,229.64711781499827,2.0788064607067733,27.71520504401966
SMILES_88,5.831566434250135,282.9308689607632,0.491232835349644,24.958866779461065
SMILES_89,27.480370556938784,367.98185275889955,2.8871717826928345,35.091601768733966
SMILES_90,1.9050195316844043,269.82931277500876,4.96526436057802,-2.9507049546066764
SMILES_91,93.26114278665126,413.83111908999194,7.079210915555493,51.06367477912824
SMILES_92,30.395165868817543,418.25564661251025,3.435874333180519,-9.794718531484305
SMILES_93,55.24301669714588,340.5479434333547,1.7235361380692598,13.54551396855612
SMILES_94,31.80696328787419,139.18014042813004,1.6148953982667595,75.37896941827934
SMILES_95,24.580862198882347,528.6263427032555,4.733638251717359,53.16717499038161
SMILES_96,15.236472397487999,316.60598576415305,1.2056265855247945,63.99886461704839
SMILES_97,32.03659203291356,638.0204313318139,4.120369283149973,115.26359374862602
SMILES_98,61.541893040797454,411.77892659874146,3.5286261419273117,37.912109639342596
SMILES_99,97.16211996875278,316.90494155947374,3.3295825053891828,40.75110910087422
SMILES_100,55.809204036714945,389.26040641478045,0.17738653821457373,30.748766545238077
SMILES_101,53.270906609900514,117.8785931213527,2.357475235992615,24.48050484127484
SMILES_102,3.526301810514687,452.8756643559563,0.3753159755562971,4.629321041217473
SMILES_103,84.00990156676927,622.3635361282423,1.9411546776298219,42.94226839185483
SMILES_104,4.484137499757324,110.18431787722832,4.6508495907369225,52.42670123086547
SMILES_105,90.62322741034792,308.38500891917215,5.215904226040017,54.37696187175136
SMILES_106,53.86717253567179,328.41280649293213,3.3851075690835937,42.25273394034773
SMILES_107,16.846660523403546,436.27514920793703,1.9733870776188265,72.41597816869935
SMILES_108,45.17073920064587,571.657324158209,5.858578798248753,41.03028417598355
SMILES_109,99.49844806831983,382.11703348551214,1.949536859238876,25.67443391181133
SMILES_110,30.5082852044093,575.597100663708,0.9557643147437921,7.555413630891876
SMILES_111,26.945976854857868,358.74757245731286,4.25366934225021,-14.214132405227506
SMILES_112,11.800589504250592,389.65662006758527,3.8239212766254718,91.114531227777
SMILES_113,59.71423487908388,376.105912277628,2.023363360333487,15.533088107943422
SMILES_114,8.922699901396292,474.2329761305595,3.180405413225221,7.601649984944747
SMILES_115,76.60080638040772,293.54468360787763,3.7958879799331915,25.386162008555946
SMILES_116,91.92235143305581,430.011543463766,3.3666219138932694,30.256392471317128
SMILES_117,93.18711112154993,204.61237331179302,3.826090118936245,97.34793525659708
SMILES_118,10.791625287743777,308.704548488345,2.0897132491920463,28.514851391809017
SMILES_119,55.82625973529688,269.9582014767311,3.947241079631278,132.16842478905753
SMILES_120,9.710985490216661,349.67577144797366,3.0316041076499074,42.22940216286139
SMILES_121,57.20161414842973,305.231227565584,2.150741061234564,111.99598871399401
SMILES_122,81.49805852095811,464.5347061702672,2.5574074279801056,71.28752485007524
SMILES_123,53.779016230328466,243.34650953111932,2.823776695336048,52.63630969456666
SMILES_124,87.20538261066811,149.55524706078862,0.39831899328969744,95.22468466331206
SMILES_125,80.16743548493777,190.6987798317287,1.8540133561741288,79.2780427879105
SMILES_126,27.65483499399284,449.35848509314513,3.1168299280670144,62.21376794651311
SMILES_127,63.010228288244164,233.34869223521557,0.5682161363000657,121.1157903420092
SMILES_128,0.7412126476131431,383.762885707278,1.884137408733755,22.5562550816232
SMILES_129,39.60419159248644,307.5733746427112,7.29236096106937,5.178021341339377
SMILES_130,23.796016778429518,430.66684602285807,0.9673349433218503,16.331924036581615
SMILES_131,93.71163459434861,314.6157724371729,2.3091349572292272,101.32956165292441
SMILES_132,40.538901172316,644.078336772885,1.4993088986482839,90.77660073801336
SMILES_133,65.40644284224805,548.7928717400355,2.789633992883994,21.615833518186516
SMILES_134,73.19816092736072,305.32688015537383,1.533146982357036,-42.41279506578531
SMILES_135,77.32125386815075,290.26519519955156,2.562162378073621,32.79542372674473
SMILES_136,73.57751920175288,684.5558765889308,1.7066153367301924,4.535749199305479
SMILES_137,28.916506098773475,221.32639425385514,4.899230069465685,22.712240997869113
SMILES_138,68.60676967292221,333.9474097289816,3.1469466678951843,3.0956833288928607
SMILES_139,54.90094822622833,342.469381167597,1.1946492174662031,-16.333832694265823
SMILES_140,59.73726647975188,339.7428312403968,4.513433742898847,105.91215289158154
SMILES_141,0.08146173087548725,148.7417107416421,1.2751200911457967,16.07161286198036
SMILES_142,25.825760095285656,394.62626506435345,0.1846556599590279,89.44337311407085
SMILES_143,93.06836967156555,233.26148994684513,2.9945235226209466,32.25201815536
SMILES_144,29.007608330572577,497.9588036585978,6.433075963811962,0.4218528406644595
SMILES_145,43.801552224964254,179.8438453321916,-0.28979543204859753,57.817393647515104
SMILES_146,18.667398219574103,346.5412520113024,0.604221741175625,26.313010007347472
SMILES_147,13.860255190368974,96.22672883529235,4.3545461936895205,32.75146130178634
SMILES_148,20.866896863870508,103.01779230252038,1.8438214806984714,45.07170770189188
SMILES_149,55.3647328866973,247.67128458781042,4.101507421043778,11.572550748795878
SMILES_150,91.90286513901081,263.19689094292687,1.4925199675044953,-16.739772394212572
SMILES_151,32.619917989619026,501.22990542883787,3.2555319193365175,38.205563484298175
SMILES_152,32.340795220797105,335.5348980111912,6.140053065693879,73.73711959218424
SMILES_153,56.41405868868683,482.1647591002709,0.8497386353606324,8.444305938088565
SMILES_154,35.67427176931353,298.22347458556555,4.842769458247147,45.38867931929723
SMILES_155,91.0416047983988,406.6693701168365,4.223472233937756,92.69275019922189
SMILES_156,37.78480426422619,260.1977151389209,0.3193603480219641,36.85822894541535
SMILES_157,49.044225251946706,252.71796239915386,4.006020942735192,43.01330301285504
SMILES_158,53.33892839704109,139.7064847190316,3.131051031952691,41.932432376013516
SMILES_159,78.20677951304712,376.9329393236402,3.163969217844713,16.11794509374291
SMILES_160,56.39059394148836,368.82917561701646,3.6057316196130653,5.2325918548318375
SMILES_161,23.915510014732412,425.5044176014437,2.369341480051551,5.375817073762393
SMILES_162,12.39872066263673,363.6410115855535,3.126178126096316,52.88641189525456
SMILES_163,93.7774546688964,562.8815574913365,3.434614365072519,66.52553266764603
SMILES_164,80.15629946391074,359.3630400345261,4.342904289993951,68.17787834532481
SMILES_165,2.296521028891574,449.10093857719323,0.2511101399194538,26.75100011855881
SMILES_166,82.15289843235476,304.3480008700987,5.323594613683988,78.26579893257262
SMILES_167,59.059779390476876,240.06829622684722,0.9204773824934163,50.75773368286493
SMILES_168,51.889423503494335,418.94646872053,4.370931235463497,42.475977762685666
SMILES_169,1.2229179023558912,330.1937213397625,3.1430011786910037,-76.87748319112546
SMILES_170,78.08640563844152,431.5247350522583,0.6939185829623442,11.390663593776594
SMILES_171,19.80650142412501,378.8230196029149,3.950661845467208,-13.238426578304642
SMILES_172,72.7981213194079,252.76853405308282,1.298268049448692,61.94757274724383
SMILES_173,1.5868247365817267,458.17716654447315,4.9238319992837525,43.326166617551145
SMILES_174,79.63536496661861,244.16910508368656,1.7204972906977607,2.480476476521188
SMILES_175,2.303946835504056,408.7858889625055,0.3090250243103205,50.65268954636816
SMILES_176,23.589290407251905,480.97722226784384,5.760921189065331,-9.822232817222162
SMILES_177,26.827821251271345,297.69456777433265,3.326382608226436,3.46829156063455
SMILES_178,15.750863810692639,467.15938990395466,4.560944026370368,15.142253419727089
SMILES_179,48.1058196195369,383.7378517458512,1.4673506182439389,58.90477126457028
SMILES_180,28.36879596167089,433.71381562358897,-0.4052589660747615,88.9804587721366
SMILES_181,99.32879757272566,247.95687397871552,6.015364363357999,19.48970430796228
SMILES_182,57.99687933654389,363.57302552591227,2.9884317380778924,86.2860524562897
SMILES_183,56.64778250542405,185.11105589730462,3.8844334094943838,41.65912427140111
SMILES_184,22.086963010645523,528.243056684151,4.181872405076884,48.26483563238281
SMILES_185,40.86894387149114,118.46018462570419,2.3962961045717592,37.766840479539454
SMILES_186,12.397799436000001,300.9772998408265,3.4072131857079295,33.094018631487714
SMILES_187,76.25292522503862,237.51205463804152,5.8691146665098,55.37550128586238
SMILES_188,33.115924615347694,414.2170456722462,2.9416057880172057,65.91124151637156
SMILES_189,75.19658333932104,551.634054052291,4.695782369555235,9.038604372745132
SMILES_190,37.169599992947546,412.04066085562783,-0.584244564055119,33.37448356506728
SMILES_191,98.87572401148455,665.7412066646486,5.022769134574586,98.42462840281428
SMILES_192,17.11216222546218,188.42658057852762,0.2603922635892475,46.20160290114831
SMILES_193,0.15238938833312954,196.8697454218578,4.816935883260301,50.0342849050202
SMILES_194,59.48255413783857,241.75743452230597,3.703136196812288,80.85439886385996
SMILES_195,95.29532000878382,353.33691648254967,2.827342783067019,22.456442525036834
SMILES_196,64.70540549059794,227.03853871884252,2.8207412018257263,38.81137823345618
SMILES_197,8.572352274818096,257.3170970264472,2.5450840319567978,68.58957138095029
SMILES_198,54.04803824662254,408.2531876320017,1.522794865001586,83.36157809474197
SMILES_199,90.94869361377273,203.69109285748004,2.6292426984659167,-42.780015272689475
SMILES_200,0.6506067880012734,215.3484385732888,6.97450633951636,14.216592318661935
SMILES_201,16.69122128377988,296.1607371710921,5.344152079412513,5.057214277775382
SMILES_202,81.45615561026163,306.5112622076747,1.432194278659619,35.66612138127832
SMILES_203,89.39071065774829,451.1017288943447,3.4818373241891187,7.706452819228619
SMILES_204,70.7160620868271,240.92962772240674,3.1727624938255765,63.24369248284681
SMILES_205,99.15601636398208,260.76920174670124,2.743871802582591,46.03436193671154
SMILES_206,9.021592958656932,403.98371279069073,1.1950003980525372,71.12165592739576
SMILES_207,54.56765158365603,428.15337561617207,3.802616372651974,73.35527850807487
SMILES_208,68.49947226475862,497.1596913839247,4.522928933846346,63.76801064455471
SMILES_209,70.26447203690878,391.60323903512295,1.4989823668797955,28.247330711149136
SMILES_210,79.34846153441826,354.3400465958009,6.519974551120574,43.6497138564818
SMILES_211,91.76260450993831,403.254224742077,5.739605848623998,23.86941331380694
SMILES_212,36.16414456171147,310.5845913522598,3.9866980061122184,-7.765735988942665
SMILES_213,4.296339280763584,309.77556461869733,0.7829045351961359,73.38257464807003
SMILES_214,36.24419144809583,144.8478656493371,3.722535526772212,37.057738045574595
SMILES_215,67.16147633872349,438.27575523582675,3.507560402816037,-12.591418744361446
SMILES_216,21.34560873336435,363.26048395569217,3.923679497193294,58.793234988066025
SMILES_217,80.99729515587104,425.4743193005136,5.862835690121525,32.16178788320382
SMILES_218,21.976445772283082,30.260845607497643,2.6832467016900834,-32.093139041730765
SMILES_219,1.0063402380173336,334.81881213170993,6.686087843380339,-8.08052453626375
SMILES_220,50.80807742235793,245.85303429846041,3.73170782278875,15.47860944686163
SMILES_221,72.64615714036199,505.14987553022564,2.4771662838097233,47.36792204553601
SMILES_222,34.9655340536834,407.5638607032212,7.31887897207154,67.58069947676964
SMILES_223,74.88957995367868,365.7658951891616,4.4938054200361615,66.38191257441449
SMILES_224,43.84043341210082,292.4873733724873,2.1814790034765488,61.10020342256059
SMILES_225,17.171461730673542,383.69291411448114,3.1515898601035963,38.79731699078073
SMILES_226,9.055839379895492,237.8995807684085,4.143419439338161,100.2781308709376
SMILES_227,71.05871649073474,329.03021175456576,2.728450151786385,64.49549353999602
SMILES_228,38.57147876028778,276.3800274313838,3.2410341642809106,47.773687923480146
SMILES_229,91.27737679237703,589.313862047986,1.5290335134071016,59.83058370056261
SMILES_230,54.025505857394975,501.6942531809924,-0.03335015545423475,26.033774889553893
SMILES_231,34.84324182207026,456.93522323811135,3.1915547809404816,37.9964739637766
SMILES_232,34.89909269897231,176.06578756304265,3.252050080006597,-32.86839138430466
SMILES_233,13.143786445264915,435.0572823512459,3.948815264804138,26.46383181328392
SMILES_234,59.37891535891566,360.64333426561313,1.9628585272088457,101.59608055183708
SMILES_235,58.21671354103222,474.580615346776,0.5870022698268029,45.193134705048365
SMILES_236,79.99936919364934,375.4634604639633,1.2624159544547726,43.73589220765641
SMILES_237,20.11969624670761,339.2610567357866,4.900140762311684,74.95114333022482
SMILES_238,29.07896424758274,365.7162725970215,1.8000996380263714,52.5238895467832
SMILES_239,9.72379690955817,141.38033792152007,2.2042542255532283,12.473066851019182
SMILES_240,29.534220226890675,255.5856400615423,2.4376555851039985,40.82801292666132
SMILES_241,42.81021157544007,381.0669092573599,1.8853028952837771,0.26733063625198894
SMILES_242,96.40284059539837,465.3327194247241,1.7522205104409,46.42642597170993
SMILES_243,65.30660028749134,279.445757205667,1.431977583659141,10.678751665862064
SMILES_244,78.28739297791955,335.5112432149673,5.52118183422276,72.49031142118103
SMILES_245,32.55098852204902,163.89083108570708,4.224181230017273,22.141578238003508
SMILES_246,14.451281280809647,500.52418946891356,5.246077391670426,11.135363180290927
SMILES_247,25.67199419133298,462.5115905456433,5.608811561629508,36.05088040909825
SMILES_248,25.646769099932108,411.73128804239184,-1.2297836353793659,52.788713669539966
SMILES_249,58.31153282934272,384.74868063939795,3.618218355650538,-2.256619889394468
SMILES_250,34.14711324550287,510.7803971661477,1.944878458983026,21.75566909367447
SMILES_251,85.73988643332788,251.44879095538113,5.010257359836028,43.680680699269104
SMILES_252,98.8544519236498,239.55222880406754,1.6653518341633893,86.84289923377845
SMILES_253,34.329840526344846,456.7671764882072,1.1025304385453225,-48.50505175028212
SMILES_254,70.50602736870107,449.3744719878937,0.4187174508244161,61.53071212891333
SMILES_255,65.74865819203688,208.7154855301933,2.4551851602381563,26.57520524578624
SMILES_256,19.44624877322815,281.55041302654473,4.64690147255096,22.688637858651617
SMILES_257,91.8008594820634,525.8002444185129,3.4611009903503613,16.160556395248456
SMILES_258,19.944258718840125,385.2834061037494,0.835233122754941,27.263654572801034
SMILES_259,73.69571316696988,426.5877669819989,6.874786362651403,61.728602031919806
SMILES_260,34.760964227431245,212.50488032177077,4.169169551084822,21.21247350956537
SMILES_261,36.708156700897135,412.2308976990896,4.399338208363836,98.0507205534768
SMILES_262,45.54490528889603,183.85042996520318,5.313051889225784,61.835337450234164
SMILES_263,86.45079780551396,122.21964978392464,0.04761194047359695,46.92902438035047
SMILES_264,14.025194151121212,419.95063561989554,1.3594185505418113,34.188035876418176
SMILES_265,5.456957783475391,497.78896865979385,4.4814204424636905,81.64489713398358
SMILES_266,40.20408189137814,312.08353166759156,1.5406710095613416,86.76068903654104
SMILES_267,5.558509914208809,279.87942499600956,2.5049757499409133,-0.6483751538985572
SMILES_268,68.76008830574405,528.1933521871008,2.86006682490366,15.433566311031848
SMILES_269,76.03250750272133,318.5738293973931,0.7006703004661484,62.212057223720954
SMILES_270,85.47123947532589,332.7654404087014,2.350529072159448,72.78383305554078
SMILES_271,74.3842245483597,526.3352949084369,4.646105791233298,29.488080809175607
SMILES_272,91.63513936926792,301.1056705668969,4.313017001672114,14.014429910062393
SMILES_273,74.83011227232221,268.05696297206475,5.003426391541443,42.75144190882905
SMILES_274,93.60756398784017,429.7059046550796,4.817776572823433,91.68427007610944
SMILES_275,19.311079420936316,261.69582301829723,3.7305730662646512,41.436199101824975
SMILES_276,49.98631328677302,324.09383080656,3.588021296957459,-4.237926943879594
SMILES_277,99.39305997049087,194.89255381165808,3.4559953681919118,43.83541296520972
SMILES_278,68.15781825427156,360.39367972141645,1.8713150989428704,67.39618249304488
SMILES_279,87.86411179892573,347.4907235923402,1.1460994973028955,36.45179410275846
SMILES_280,3.039379383285523,446.48223021954584,1.7587247769841796,84.03583843693686
SMILES_281,87.17578985684374,434.29821903279037,2.413147230196556,70.304716243112
SMILES_282,69.77132345720976,400.666980931654,1.8195132994630028,37.83843767062757
SMILES_283,17.075543398771064,383.3681262059114,3.744897129271048,41.51004068741616
SMILES_284,2.568095642359658,331.94204748724246,3.363411388915652,-24.461589681412832
SMILES_285,25.99265781256529,407.0511565895383,3.556782297696392,82.3579353719257
SMILES_286,91.57733589927702,217.64346089641143,3.6325345186484035,28.46689279653912
SMILES_287,66.81329387002864,81.613732096026,5.152195088012159,26.00151412532779
SMILES_288,91.94691042833243,467.81094383341826,2.984568793703219,20.7551237715404
SMILES_289,44.61507824942594,414.1576508472705,4.8150649809023,55.98441468715336
SMILES_290,93.6627095235241,326.0314922292094,3.929853644362501,0.49574497330692746
SMILES_291,46.29598154450056,458.2014469290585,5.033340365943154,5.553952640060958
SMILES_292,20.42547244183345,259.535284135882,5.9063337018958295,38.16162144052264
SMILES_293,15.139346418444733,262.39582147085343,4.037969243962326,18.072033394529615
SMILES_294,99.38118130350443,247.1448503936416,3.1867828494095978,51.73317506805787
SMILES_295,33.386266147457086,402.4384172627473,3.1751540713979547,19.353875222183603
SMILES_296,16.00530253175877,165.8746115063772,2.1537010567886905,95.82626925314554
SMILES_297,0.8408430890752161,255.63422325397548,2.093210136163099,64.27101273745416
SMILES_298,28.55695665296224,371.8686525559749,4.623810893960763,63.8310174332632
SMILES_299,88.91161436025389,207.5433816485128,1.2653934735943997,18.826338616254215
SMILES_300,53.40093206773017,267.3658553772696,5.906590744012007,124.1987886053807
SMILES_301,63.243505152495494,96.72756651739803,2.7268981447727647,24.634614500398524
SMILES_302,92.2391103890533,406.63873143416913,8.151740207621065,15.016640294845931
SMILES_303,51.28399181070292,264.33812873234933,1.752392231706689,64.73599089343718
SMILES_304,83.82798458526146,219.07906248447304,3.4503400559646025,46.832984652911584
SMILES_305,32.38332780763537,197.54750014455672,2.3666713135528457,11.35654917655879
SMILES_306,97.71018628412199,293.99651365743904,1.5724486352221108,116.85465067310034
SMILES_307,7.881387351245239,166.18288544194164,4.9148406315816935,74.14598243674932
SMILES_308,72.48295255132646,553.6617644863535,1.0100024500839488,40.140185544377864
SMILES_309,66.05662867602943,77.67809211141157,1.7830658874463776,124.03885458791414
SMILES_310,19.167150585081693,290.4318935234861,4.055375476046839,68.37730505008884
SMILES_311,38.8843998846536,351.75976222203803,4.340929459708929,39.583466057248735
SMILES_312,31.282911677700643,254.70830954497902,0.4946062417904623,119.85031758119246
SMILES_313,9.449286833249538,363.3344911022427,4.047018393387673,63.064465671597226
SMILES_314,58.47880229508412,252.04382675592225,3.23201984414941,61.53358418121294
SMILES_315,99.36698455651654,508.3103910040464,1.348097955849246,26.47783304938242
SMILES_316,55.95881410533893,216.92352844792455,1.5800132363960027,41.72947199948765
SMILES_317,54.5259906879362,81.36536645168488,-0.6602125703071212,25.625745144752475
SMILES_318,4.031370735454831,197.16501645013463,6.09139997003564,90.39075111145084
SMILES_319,13.922022336369045,382.51442522950833,4.827756746958612,-16.32949501961121
SMILES_320,51.3219089102261,327.02831824962493,0.6795389816792059,87.80546515726968
SMILES_321,98.51785641840713,422.73461987803285,4.438033811025233,9.293011495571978
SMILES_322,87.6607735461859,395.1919078382063,1.9667597808906,37.97275788927708
SMILES_323,34.02091213731675,270.0091615302276,4.646658965429459,29.66742642615195
SMILES_324,54.30042542281275,286.2008156824898,2.1070675755136516,21.794662972667762
SMILES_325,55.27022222541367,297.6138346781451,2.3459626288056747,64.14244518474226
SMILES_326,68.53606127621832,547.2780691846318,2.4809749180362033,39.818377533491685
SMILES_327,68.77820412391385,415.99045461561064,1.8167603850096365,16.63054339478898
SMILES_328,78.97924883859737,548.0855589096356,5.518688475419948,45.389843556222786
SMILES_329,2.4971024839682388,432.4857309575995,4.617348587546662,15.636964566672152
SMILES_330,94.36801906374458,333.00582655862934,3.1979073689999025,21.17785753495023
SMILES_331,7.0062045989246595,227.87023643157687,4.844222695174459,-12.404208116358191
SMILES_332,47.616011147693996,362.16716382636184,0.0712709125581733,24.239185228033293
SMILES_333,91.95792763590427,333.3043910562146,0.7887741986081417,57.297158423808696
SMILES_334,48.76688292310798,329.69879861279645,3.8541985722443326,41.29937212853131
SMILES_335,6.3636834233116835,316.9991015410825,4.3239658004542,103.52722841405999
SMILES_336,22.92400198119392,114.22910216661555,3.502933583260353,131.44861158024568
SMILES_337,57.86667553684227,478.6923798188121,-0.3888504151409737,23.75235612877469
SMILES_338,8.786161789896907,334.4501161860951,1.087797856192054,10.833878480349902
SMILES_339,42.367793101729646,184.4321572368494,3.7498653597075036,79.54357912256305
SMILES_340,32.90932661914049,392.993897998101,7.3676501206342815,51.73228847113909
SMILES_341,81.52076278242394,245.8580214532819,5.192242797105171,79.75559969552407
SMILES_342,11.013193833544921,401.8354685267861,5.839147737247391,53.959075592157824
SMILES_343,68.27984501587862,436.9822106563707,3.6115057599425384,33.19747536634789
SMILES_344,40.65890708759091,452.160013973625,3.598483765420879,33.396023312342734
SMILES_345,58.77506804723286,322.29916006796975,1.1397261589390626,55.14718724281176
SMILES_346,20.553177192054473,294.4844499179631,4.71327969549291,32.61101364997992
SMILES_347,60.97036847616255,271.1907803708863,2.868272935426195,82.68254351192543
SMILES_348,67.39777274161128,260.51883026934536,4.246918275834695,-5.581803382541855
SMILES_349,7.023156466107783,338.1046929367991,3.0552354351856827,82.49502726213838
SMILES_350,82.4344267582937,316.9722631369086,3.502413164551331,-25.569026177061282
SMILES_351,86.12541128882414,249.21658025956174,2.8420893906624802,45.078580022642775
